"Gene","lfc","padj","Stage","Significant","Regulation"
"CD6",0.186155403436736,0.69570525552107,"Early",FALSE,"None"
"HDAC3",-0.233362722446278,0.576956375821324,"Early",FALSE,"None"
"GZMA",0.311878067978425,0.670134679689139,"Early",FALSE,"None"
"NFE2L2",0.186725260227437,0.634985939033449,"Early",FALSE,"None"
"MAP4K1",-0.239806067308174,0.576058561329494,"Early",FALSE,"None"
"KLRK1",-0.222598638744939,0.641209897823027,"Early",FALSE,"None"
"CFP",-0.165902562897795,0.68136290053241,"Early",FALSE,"None"
"CASP3",-0.215095686928093,0.567963781439647,"Early",FALSE,"None"
"OAS3",-0.220110376528535,0.556265861949294,"Early",FALSE,"None"
"EIF2A",-0.107607854835045,0.827311395577563,"Early",FALSE,"None"
"GBP1",0.189970330713928,0.745193474421868,"Early",FALSE,"None"
"TFRC",-0.186328594074409,0.692134710545744,"Early",FALSE,"None"
"CD19",0.236646227761105,0.561665585251445,"Early",FALSE,"None"
"S1PR1",-0.0972345890136559,0.839114717042455,"Early",FALSE,"None"
"LEF1",-0.0983025260285411,0.855418273773646,"Early",FALSE,"None"
"GNB1",0.184778092748113,0.571054440274973,"Early",FALSE,"None"
"LILRA1",0.196429661246728,0.456116454604177,"Early",FALSE,"None"
"HLA-DMB",0.18163014418147,0.5820889634725,"Early",FALSE,"None"
"TAP2",0.215048651743129,0.506568178869263,"Early",FALSE,"None"
"PSMB7",-0.110241331030393,0.799265993824631,"Early",FALSE,"None"
"MAPKAPK5",-0.140721351835777,0.751794131390511,"Early",FALSE,"None"
"SIGIRR",0.195480869565559,0.62937925674533,"Early",FALSE,"None"
"JAK2",0.130136299038019,0.694009483545168,"Early",FALSE,"None"
"CASP10",-0.145532950887687,0.745080495777011,"Early",FALSE,"None"
"MAF",0.226980700972508,0.574816912326277,"Early",FALSE,"None"
"MAP4K2",-0.165715608498157,0.682693698617276,"Early",FALSE,"None"
"PSMC2",-0.0753303881076732,0.876340897910945,"Early",FALSE,"None"
"HLA-A",-0.182409494218145,0.799265993824631,"Early",FALSE,"None"
"TUBB",-0.0841769070754896,0.865078294374158,"Early",FALSE,"None"
"CX3CR1",0.158628000467369,0.732483164631328,"Early",FALSE,"None"
"MS4A1",0.00879371249208472,0.987099855194009,"Early",FALSE,"None"
"ITGAX",0.197954370475847,0.486610886864852,"Early",FALSE,"None"
"HLA-C",-0.191560717973725,0.623431956520741,"Early",FALSE,"None"
"FCER1A",-0.187587839496808,0.665622669212886,"Early",FALSE,"None"
"RHOA",0.131512255812659,0.71124454348155,"Early",FALSE,"None"
"FCGRT",-0.126734075410964,0.758826464354316,"Early",FALSE,"None"
"C5",0.296000813176351,0.522367515596674,"Early",FALSE,"None"
"TIGIT",-0.161018080134199,0.692134710545744,"Early",FALSE,"None"
"KLRG1",-0.213432549834341,0.656726321426264,"Early",FALSE,"None"
"HPRT1",-0.0705857692346052,0.87543761243721,"Early",FALSE,"None"
"CD8B",0.171036982942399,0.718673027484874,"Early",FALSE,"None"
"ITGAL",0.052043904940609,0.89281087217127,"Early",FALSE,"None"
"MX1",-0.18921323583263,0.69570525552107,"Early",FALSE,"None"
"MAP2K1",-0.168688430758302,0.576956375821324,"Early",FALSE,"None"
"MS4A2",0.167913908592837,0.460284154425452,"Early",FALSE,"None"
"CFD",-0.081692836026015,0.865078294374158,"Early",FALSE,"None"
"SHC1",-0.118943445335722,0.774020199503136,"Early",FALSE,"None"
"KLRD1",-0.144465352625522,0.74599470079805,"Early",FALSE,"None"
"ALOX15",0.179929962407234,0.72944406505391,"Early",FALSE,"None"
"ERCC3",-0.0545393802299676,0.89281087217127,"Early",FALSE,"None"
"CIITA",-0.064791210787873,0.890078933446524,"Early",FALSE,"None"
"TRAF5",0.174794652839385,0.520196818741223,"Early",FALSE,"None"
"CD58",0.0574538636171962,0.87543761243721,"Early",FALSE,"None"
"CXCR3",0.154630599914125,0.545103383761393,"Early",FALSE,"None"
"CASP8",0.0685844739577846,0.862726753791542,"Early",FALSE,"None"
"PSMB8",0.0488402315838936,0.878410791447682,"Early",FALSE,"None"
"HLA-DQB1",-0.065217826670299,0.876340897910945,"Early",FALSE,"None"
"ABCF1",-0.122802064590587,0.739937260564005,"Early",FALSE,"None"
"SH2D1A",0.0457407490593384,0.915794204480302,"Early",FALSE,"None"
"GNLY",0.00927595866303044,0.987099855194009,"Early",FALSE,"None"
"MAPK1",0.00419919494590815,0.987099855194009,"Early",FALSE,"None"
"CD1A",0.159211324785642,0.520196818741223,"Early",FALSE,"None"
"SLAMF1",-0.103729023655005,0.787980150318201,"Early",FALSE,"None"
"IL8",0.123104374609671,0.824248465498068,"Early",FALSE,"None"
"MEF2D",-0.0993824889844097,0.769018389283049,"Early",FALSE,"None"
"CHUK",-0.0802337306682732,0.839309209717382,"Early",FALSE,"None"
"EOMES",-0.129059883404201,0.732483164631328,"Early",FALSE,"None"
"KIR3DS1",0.148641867914706,0.506568178869263,"Early",FALSE,"None"
"CD8A",0.068971988205381,0.872857802986084,"Early",FALSE,"None"
"LCP2",0.034920702989206,0.918596693884214,"Early",FALSE,"None"
"LTF",-0.106449358821476,0.839721056487888,"Early",FALSE,"None"
"CCR3",-0.0721219471657575,0.865078294374158,"Early",FALSE,"None"
"IL18",0.138515451755198,0.585301208231328,"Early",FALSE,"None"
"RIPK2",-0.05714321305833,0.87543761243721,"Early",FALSE,"None"
"FCER1G",0.0145919980761704,0.966581817132857,"Early",FALSE,"None"
"DEFA1",0.145018054105333,0.673250124202349,"Early",FALSE,"None"
"ITGA4",0.109967131772132,0.75977317224673,"Early",FALSE,"None"
"KLRB1",-0.056408605753818,0.897652948445225,"Early",FALSE,"None"
"SLAMF6",-0.0455197217136512,0.89281087217127,"Early",FALSE,"None"
"CD27",-0.107987769389662,0.7443545190787,"Early",FALSE,"None"
"ALAS1",0.0462869527736247,0.878832781096535,"Early",FALSE,"None"
"ITGA6",0.0551958687707295,0.87543761243721,"Early",FALSE,"None"
"CEACAM1",0.0811017329885173,0.810970753914696,"Early",FALSE,"None"
"IFITM1",-0.0814134815074912,0.665622669212886,"Early",FALSE,"None"
"CD79B",0.0311726099846288,0.913342431436972,"Early",FALSE,"None"
"LILRB2",0.00963349981488371,0.976383463248368,"Early",FALSE,"None"
"MCL1",-0.0749418028202236,0.799265993824631,"Early",FALSE,"None"
"TYROBP",0.0424438333869492,0.861723929114165,"Early",FALSE,"None"
"MAPK8",-0.0386644331061961,0.89281087217127,"Early",FALSE,"None"
"XCL1",0.0810085482023277,0.758826464354316,"Early",FALSE,"None"
"IRF7",0.0191443123347268,0.946281236197534,"Early",FALSE,"None"
"CCR1",-0.0111245602989047,0.97105675655282,"Early",FALSE,"None"
"TCF4",0.0825505550191128,0.758826464354316,"Early",FALSE,"None"
"DDIT3",0.0689789889379693,0.758826464354316,"Early",FALSE,"None"
"CMA1",0.0689270817725065,0.774020199503136,"Early",FALSE,"None"
"BLNK",-0.0228150758798353,0.921838364721422,"Early",FALSE,"None"
"BATF",-0.0251182690018785,0.915794204480302,"Early",FALSE,"None"
"DAXX",0.044643032317234,0.878410791447682,"Early",FALSE,"None"
"ABCB1",-0.00548603347092325,0.981417298705306,"Early",FALSE,"None"
"CLU",1.53530403768324,1.15514324090572e-05,"Middle",TRUE,"Up"
"CD9",1.1587877774049,5.17780742243671e-05,"Middle",TRUE,"Up"
"PPBP",1.15427361911855,7.22224312498572e-05,"Middle",TRUE,"Up"
"UBB",1.10503696513009,7.22224312498572e-05,"Middle",TRUE,"Up"
"DDX50",1.10711220397983,0.000292692528366299,"Middle",TRUE,"Up"
"ITGA2B",1.70702089795616,0.000655113623685668,"Middle",TRUE,"Up"
"ATG7",-1.07636588506612,0.00308986912816615,"Middle",TRUE,"Down"
"ICAM4",2.11532122404385,0.00308986912816615,"Middle",TRUE,"Up"
"PTPN22",-1.37568616240658,0.00428414017551146,"Middle",TRUE,"Down"
"OAZ1",1.27525656155923,0.00428414017551146,"Middle",TRUE,"Up"
"CD163",-0.937840035171254,0.00713095260327472,"Middle",FALSE,"None"
"CCR2",-1.0346040102748,0.00713095260327472,"Middle",TRUE,"Down"
"CD99",1.03881862821061,0.00713095260327472,"Middle",TRUE,"Up"
"MAX",0.812292009452545,0.00713095260327472,"Middle",FALSE,"None"
"BCL2L1",1.26629006946253,0.0094690186007627,"Middle",TRUE,"Up"
"NUP107",-0.862378538075879,0.0160239338976456,"Middle",FALSE,"None"
"GNAS",0.865361323542913,0.0172714031630956,"Middle",FALSE,"None"
"MAP4K4",1.44763009574617,0.0172714031630956,"Middle",TRUE,"Up"
"AKT3",0.83429403440568,0.0178006614401377,"Middle",FALSE,"None"
"IDO2",-0.983808826712915,0.0313079692449087,"Middle",FALSE,"None"
"CD14",-0.935984520024363,0.037582539472725,"Middle",FALSE,"None"
"B2M",0.464550790549184,0.0256251715038,"Middle",FALSE,"None"
"CD1D",0.861166143583136,0.0402751683230737,"Middle",FALSE,"None"
"TNFSF12",0.906806991016103,0.0433836823052171,"Middle",FALSE,"None"
"CMKLR1",-1.13635877664431,0.0448981546134577,"Middle",TRUE,"Down"
"PPIA",0.602920347751995,0.0448981546134577,"Middle",FALSE,"None"
"MYD88",-1.01087414536006,0.0528761745254159,"Middle",FALSE,"None"
"IL1RN",-0.643101925165092,0.0528761745254159,"Middle",FALSE,"None"
"EIF2AK2",-1.03962866514833,0.0551025202614151,"Middle",FALSE,"None"
"HDAC4",-0.745401262285706,0.0551025202614151,"Middle",FALSE,"None"
"MME",-1.35874961423191,0.0600695345441376,"Middle",FALSE,"None"
"MAP2K4",0.736208914060526,0.0600695345441376,"Middle",FALSE,"None"
"PTPN6",-0.909830481920429,0.0600695345441376,"Middle",FALSE,"None"
"RAF1",-0.914180298956989,0.063841436553409,"Middle",FALSE,"None"
"AHR",-0.835445677064931,0.0771766984947521,"Middle",FALSE,"None"
"HSH2D",-0.820783530143641,0.0771766984947521,"Middle",FALSE,"None"
"GP1BB",1.38675900964815,0.0828641167276147,"Middle",FALSE,"None"
"MAPK14",-0.901678750588297,0.0820098318812813,"Middle",FALSE,"None"
"ROCK2",-0.829679377656515,0.0820098318812813,"Middle",FALSE,"None"
"TOLLIP",-0.887601468013435,0.0820098318812813,"Middle",FALSE,"None"
"FCGR3",-1.15702757465148,0.103504967736494,"Middle",FALSE,"None"
"CTNNB1",-0.733496366051267,0.116132407535776,"Middle",FALSE,"None"
"C5",1.03285228768655,0.112807182345557,"Middle",FALSE,"None"
"CTSC",-0.901838828578233,0.133562427058182,"Middle",FALSE,"None"
"PDGFB",-0.845677758301155,0.133562427058182,"Middle",FALSE,"None"
"MKNK1",-0.864396892369056,0.136568172028564,"Middle",FALSE,"None"
"TGFB1",0.776912499972662,0.148757400971616,"Middle",FALSE,"None"
"CD74",0.444347246138346,0.133562427058182,"Middle",FALSE,"None"
"F13A1",0.822307324021585,0.147398515668255,"Middle",FALSE,"None"
"PTGS1",0.793869169366424,0.146715548386729,"Middle",FALSE,"None"
"TCF7",0.387452301088278,0.120633374770779,"Middle",FALSE,"None"
"CD81",0.996795611679344,0.168407476752851,"Middle",FALSE,"None"
"IL15",-0.73536930951023,0.159216673265883,"Middle",FALSE,"None"
"TLR8",-1.0181541653256,0.17342171509017,"Middle",FALSE,"None"
"CD5",0.556505410509356,0.136568172028564,"Middle",FALSE,"None"
"CLEC4E",-1.11565973522463,0.17342171509017,"Middle",FALSE,"None"
"PSMB5",-0.643682257637255,0.16581937149369,"Middle",FALSE,"None"
"CD55",0.60741796372662,0.147398515668255,"Middle",FALSE,"None"
"UBE2L3",0.574599319155599,0.177145236881397,"Middle",FALSE,"None"
"MAFF",-0.5552914653786,0.16581937149369,"Middle",FALSE,"None"
"C5aR1",-0.829405560719247,0.189652944086581,"Middle",FALSE,"None"
"APOE",-1.15364347833369,0.207313149984965,"Middle",FALSE,"None"
"MAP2K6",-0.815355040977085,0.206540711904865,"Middle",FALSE,"None"
"CCND3",0.695686107124079,0.208498883693874,"Middle",FALSE,"None"
"IKZF2",-0.728635596093699,0.207313149984965,"Middle",FALSE,"None"
"CD36",-0.763725015598084,0.209192030330653,"Middle",FALSE,"None"
"TAL1",1.03015114049099,0.249631413934191,"Middle",FALSE,"None"
"CDC42",0.458239694698364,0.206706075106778,"Middle",FALSE,"None"
"CCR7",0.483610687565931,0.189652944086581,"Middle",FALSE,"None"
"TNFSF14",-0.498172236518043,0.208498883693874,"Middle",FALSE,"None"
"CD3D",0.586778642217928,0.249631413934191,"Middle",FALSE,"None"
"IL1R1",-0.734937018205202,0.257141098221386,"Middle",FALSE,"None"
"CD3E",0.471050280886011,0.257141098221386,"Middle",FALSE,"None"
"IFIT1",1.12202765865185,0.304016786125243,"Middle",FALSE,"None"
"IRAK3",-1.01710934886838,0.307435625285196,"Middle",FALSE,"None"
"CD59",0.647764101732593,0.295651980300837,"Middle",FALSE,"None"
"HLA-B",0.594176220841662,0.250660974271127,"Middle",FALSE,"None"
"CD7",0.846879892060135,0.332590558172471,"Middle",FALSE,"None"
"CCR5",-0.74174992379793,0.314794963907719,"Middle",FALSE,"None"
"BCL2L11",-0.727092639657627,0.328704718398414,"Middle",FALSE,"None"
"FCAR",-0.889494815878113,0.354962886860994,"Middle",FALSE,"None"
"MAP4K2",-0.610369600519689,0.314794963907719,"Middle",FALSE,"None"
"KLRC2",-0.863277242320104,0.383163141018877,"Middle",FALSE,"None"
"HLA-DMB",-0.500678665383921,0.314794963907719,"Middle",FALSE,"None"
"NFIL3",-0.754386443445781,0.378465365071904,"Middle",FALSE,"None"
"PTK2",0.794971693688447,0.38388529998757,"Middle",FALSE,"None"
"CD8B",0.819753078644325,0.388182724929389,"Middle",FALSE,"None"
"LILRB3",0.309486710355947,0.266250107192474,"Middle",FALSE,"None"
"FKBP5",-0.715326220688196,0.399725146908545,"Middle",FALSE,"None"
"FASLG",-0.705638929052603,0.388182724929389,"Middle",FALSE,"None"
"CD40",0.36446981073049,0.281609575303756,"Middle",FALSE,"None"
"TLR5",-0.786238220579644,0.394388049167786,"Middle",FALSE,"None"
"MAPK8",-0.451436030322194,0.328704718398414,"Middle",FALSE,"None"
"IL7",-0.728091633682269,0.399725146908545,"Middle",FALSE,"None"
"MEF2D",-0.49112315515662,0.358929968703981,"Middle",FALSE,"None"
"KLRC1",-0.833969972511857,0.399725146908545,"Middle",FALSE,"None"
"IL12RB2",-0.669453550737957,0.394388049167786,"Middle",FALSE,"None"
"CD82",-0.572087959764025,0.388182724929389,"Middle",FALSE,"None"
"CLEC4A",-0.781049031124527,0.431521013433419,"Middle",FALSE,"None"
"THBS1",0.783063497887968,0.399725146908545,"Middle",FALSE,"None"
"RIPK1",-0.629550349664627,0.399725146908545,"Middle",FALSE,"None"
"CD1C",-0.728238419581293,0.431521013433419,"Middle",FALSE,"None"
"S100A9",-0.610711565428561,0.314794963907719,"Middle",FALSE,"None"
"TGFBR1",-0.775179915934906,0.445093985289965,"Middle",FALSE,"None"
"MALT1",-0.70140375759607,0.447596969002947,"Middle",FALSE,"None"
"IFI44",-0.777833132013041,0.418171913986036,"Middle",FALSE,"None"
"OAS3",-0.523708057562778,0.388182724929389,"Middle",FALSE,"None"
"GPI",0.658546491976269,0.447596969002947,"Middle",FALSE,"None"
"CD8A",0.673936998066496,0.442531623024219,"Middle",FALSE,"None"
"PYCARD",-0.723197382050263,0.458825833438786,"Middle",FALSE,"None"
"NFKBIZ",-0.612742861473076,0.447596969002947,"Middle",FALSE,"None"
"IL1RAP",-0.755091480407309,0.461187472296095,"Middle",FALSE,"None"
"HMGB1",0.475118557752145,0.281609575303756,"Middle",FALSE,"None"
"S1PR1",0.6066025246789,0.461187472296095,"Middle",FALSE,"None"
"PSMD7",-0.624486638235169,0.466712952349146,"Middle",FALSE,"None"
"IL13RA1",-0.593381365972706,0.461187472296095,"Middle",FALSE,"None"
"NOD2",-0.665938258722054,0.473243202809485,"Middle",FALSE,"None"
"NFE2L2",0.533057708495246,0.461187472296095,"Middle",FALSE,"None"
"TNFAIP3",-0.650504744992559,0.478559016749496,"Middle",FALSE,"None"
"C3AR1",0.290574460985048,0.342292579403108,"Middle",FALSE,"None"
"SH2D1A",0.701404951070759,0.473243202809485,"Middle",FALSE,"None"
"FCGR1A",-0.681820542077029,0.48131310525364,"Middle",FALSE,"None"
"TLR1",-0.704547721046684,0.478559016749496,"Middle",FALSE,"None"
"EWSR1",0.498667846082951,0.461187472296095,"Middle",FALSE,"None"
"BST2",-0.610382462840954,0.494251910435014,"Middle",FALSE,"None"
"TRAF6",0.293081084364024,0.360305603685122,"Middle",FALSE,"None"
"CFD",0.588760404679578,0.473243202809485,"Middle",FALSE,"None"
"SMAD3",-0.524866944591107,0.46783640117637,"Middle",FALSE,"None"
"CEBPB",-0.670900200552749,0.494251910435014,"Middle",FALSE,"None"
"FCER1A",-0.537781033473035,0.461187472296095,"Middle",FALSE,"None"
"CXCR1",-0.655700603869338,0.496852582623445,"Middle",FALSE,"None"
"DDX58",-0.510093656272523,0.475615171409797,"Middle",FALSE,"None"
"CD96",-0.646140263143323,0.504399625345025,"Middle",FALSE,"None"
"CD47",0.417601534395445,0.461187472296095,"Middle",FALSE,"None"
"LILRA2",-0.73705547062969,0.494251910435014,"Middle",FALSE,"None"
"PTGS2",-0.673037235327531,0.525291628842959,"Middle",FALSE,"None"
"LEF1",0.619929587837785,0.532743115395088,"Middle",FALSE,"None"
"CD97",0.617352842031499,0.532743115395088,"Middle",FALSE,"None"
"CR1",0.291813652323743,0.388182724929389,"Middle",FALSE,"None"
"TBK1",-0.546313135352853,0.494251910435014,"Middle",FALSE,"None"
"C4BPA",0.964366591390946,0.539828912483476,"Middle",FALSE,"None"
"IFI16",-0.479729379916904,0.491124450462598,"Middle",FALSE,"None"
"PTPRC",-0.270040248681793,0.445093985289965,"Middle",FALSE,"None"
"IFNAR2",-0.524684783097237,0.525291628842959,"Middle",FALSE,"None"
"IL1B",-0.521075291756299,0.494251910435014,"Middle",FALSE,"None"
"TNFSF8",-0.450395089090853,0.491110939710732,"Middle",FALSE,"None"
"HLA-DMA",-0.565395942956679,0.550993200827462,"Middle",FALSE,"None"
"MAPK3",-0.570542519297603,0.550993200827462,"Middle",FALSE,"None"
"CSF1R",-0.502877558749716,0.494251910435014,"Middle",FALSE,"None"
"IFNAR1",-0.494968745895824,0.494251910435014,"Middle",FALSE,"None"
"CD44",0.292905257872283,0.494251910435014,"Middle",FALSE,"None"
"PLAUR",0.280783187506864,0.399725146908545,"Middle",FALSE,"None"
"CHUK",-0.440245015509088,0.491110939710732,"Middle",FALSE,"None"
"PRF1",0.485684861393425,0.545090512252284,"Middle",FALSE,"None"
"SYK",-0.590471594463075,0.583606608778241,"Middle",FALSE,"None"
"ZEB1",0.27545668971609,0.408640444768941,"Middle",FALSE,"None"
"SLC2A1",0.587819032891694,0.584263926300169,"Middle",FALSE,"None"
"IRF5",0.289455839672967,0.408640444768941,"Middle",FALSE,"None"
"GPR183",0.536047973496277,0.584263926300169,"Middle",FALSE,"None"
"MAP2K1",-0.376278820366907,0.478559016749496,"Middle",FALSE,"None"
"IL10RB",-0.54322773387897,0.584263926300169,"Middle",FALSE,"None"
"PSMC2",0.523715505469962,0.574909073565348,"Middle",FALSE,"None"
"MAP3K1",-0.537340876675296,0.584263926300169,"Middle",FALSE,"None"
"MAP3K5",-0.527836921637657,0.584644194575912,"Middle",FALSE,"None"
"RIPK2",-0.40406389886264,0.494251910435014,"Middle",FALSE,"None"
"SLAMF7",-0.536975236115449,0.592168939366998,"Middle",FALSE,"None"
"HLA-DRA",0.331830422948116,0.461187472296095,"Middle",FALSE,"None"
"SKI",0.32792807808224,0.447596969002947,"Middle",FALSE,"None"
"MIF",0.499697421447975,0.603534475769433,"Middle",FALSE,"None"
"SMAD2",-0.494137911992183,0.611724427567863,"Middle",FALSE,"None"
"C14orf166",0.411879462989335,0.584263926300169,"Middle",FALSE,"None"
"RPS6KA5",0.503896748986765,0.626512595222052,"Middle",FALSE,"None"
"TLR4",-0.517287966264281,0.603534475769433,"Middle",FALSE,"None"
"IFIH1",-0.519500599871697,0.611724427567863,"Middle",FALSE,"None"
"IFIT3",0.635737644407824,0.601025753151534,"Middle",FALSE,"None"
"TLR6",-0.522749091607125,0.621243767108489,"Middle",FALSE,"None"
"USP9Y",0.34394698258339,0.574909073565348,"Middle",FALSE,"None"
"FCGRT",0.440507866507251,0.621243767108489,"Middle",FALSE,"None"
"TLR2",-0.527638480885161,0.627611552416583,"Middle",FALSE,"None"
"NFKB1",-0.482573457188076,0.632017345709765,"Middle",FALSE,"None"
"SIRPA",-0.47723721280946,0.632017345709765,"Middle",FALSE,"None"
"MEF2C",0.266874542596072,0.452713495367482,"Middle",FALSE,"None"
"HLA-DPB1",0.444539858546014,0.621243767108489,"Middle",FALSE,"None"
"CEACAM8",-0.533528342201645,0.584263926300169,"Middle",FALSE,"None"
"FYN",0.388874765710975,0.592168939366998,"Middle",FALSE,"None"
"CD86",-0.41137781612149,0.545090512252284,"Middle",FALSE,"None"
"IRF3",0.457867251550963,0.626512595222052,"Middle",FALSE,"None"
"ICAM3",-0.435533832452104,0.632017345709765,"Middle",FALSE,"None"
"LAIR1",-0.466010851408706,0.632017345709765,"Middle",FALSE,"None"
"KCNJ2",-0.516968839665642,0.632017345709765,"Middle",FALSE,"None"
"FLT3LG",0.468036894504445,0.632017345709765,"Middle",FALSE,"None"
"MAP3K7",-0.45272162951212,0.583606608778241,"Middle",FALSE,"None"
"KLRF1",-0.500933467944243,0.632017345709765,"Middle",FALSE,"None"
"IFNGR1",-0.452707390895442,0.627611552416583,"Middle",FALSE,"None"
"CD24",-0.442360810933535,0.583606608778241,"Middle",FALSE,"None"
"PRDM1",-0.489125689274653,0.633403777163714,"Middle",FALSE,"None"
"XCL1",-0.301763515681205,0.494251910435014,"Middle",FALSE,"None"
"POLR2A",-0.469909383954683,0.633403777163714,"Middle",FALSE,"None"
"STAT1",0.416395771050915,0.598061004570226,"Middle",FALSE,"None"
"OAS2",-0.449160671128737,0.632017345709765,"Middle",FALSE,"None"
"NR3C1",-0.445331841822892,0.636533724690237,"Middle",FALSE,"None"
"IL6ST",-0.434223639323188,0.632017345709765,"Middle",FALSE,"None"
"C10orf54",0.368005258460856,0.627611552416583,"Middle",FALSE,"None"
"KLRK1",-0.459645178379411,0.632017345709765,"Middle",FALSE,"None"
"MAPKAPK5",0.422266035402246,0.632017345709765,"Middle",FALSE,"None"
"LTB",0.433273633374999,0.643229130638599,"Middle",FALSE,"None"
"SELPLG",0.397289330409077,0.632017345709765,"Middle",FALSE,"None"
"FCGR2A",-0.421721118731178,0.592168939366998,"Middle",FALSE,"None"
"HLA-A",-0.661006822422099,0.632017345709765,"Middle",FALSE,"None"
"CD6",0.413362118279315,0.640501652675921,"Middle",FALSE,"None"
"TNFRSF1B",-0.409821677891834,0.6471085781339,"Middle",FALSE,"None"
"SOCS3",0.329782057875914,0.494251910435014,"Middle",FALSE,"None"
"ALAS1",-0.33105642238723,0.545090512252284,"Middle",FALSE,"None"
"EIF2A",-0.398625054578133,0.664660335028383,"Middle",FALSE,"None"
"STAT6",0.444738315368903,0.669245731234096,"Middle",FALSE,"None"
"CUL9",0.235087346586825,0.475615171409797,"Middle",FALSE,"None"
"SHC1",-0.389643323417341,0.603534475769433,"Middle",FALSE,"None"
"CD274",0.438058532003284,0.632017345709765,"Middle",FALSE,"None"
"ITGA5",-0.461821499761259,0.643229130638599,"Middle",FALSE,"None"
"TIRAP",0.278712329376511,0.490559076019465,"Middle",FALSE,"None"
"FAS",-0.437584092704626,0.669690505313636,"Middle",FALSE,"None"
"LILRB2",-0.335226625721175,0.550993200827462,"Middle",FALSE,"None"
"SELL",-0.273938878683515,0.525291628842959,"Middle",FALSE,"None"
"CLEC7A",-0.425830536025726,0.653220695228841,"Middle",FALSE,"None"
"IL1R2",-0.452150099193533,0.669690505313636,"Middle",FALSE,"None"
"LTF",-0.491151802647101,0.584263926300169,"Middle",FALSE,"None"
"PSMB9",0.40076721911789,0.660053126335199,"Middle",FALSE,"None"
"ITGB1",0.349364032980766,0.632017345709765,"Middle",FALSE,"None"
"NFKBIA",-0.386963244600336,0.696811849646355,"Middle",FALSE,"None"
"JAK2",0.288577793959439,0.633403777163714,"Middle",FALSE,"None"
"CD68",-0.358797760960909,0.721318149842571,"Middle",FALSE,"None"
"CASP2",-0.346221686788659,0.669690505313636,"Middle",FALSE,"None"
"CFL1",0.287339821179051,0.632017345709765,"Middle",FALSE,"None"
"TYK2",-0.380762922502788,0.721318149842571,"Middle",FALSE,"None"
"CD40LG",-0.354500431146041,0.681682742559948,"Middle",FALSE,"None"
"IKBKB",-0.369909431564476,0.6471085781339,"Middle",FALSE,"None"
"DEFA1",-0.349614681765742,0.550993200827462,"Middle",FALSE,"None"
"CSF2RB",0.315505696007447,0.696811849646355,"Middle",FALSE,"None"
"CSF1",0.249381835283976,0.494251910435014,"Middle",FALSE,"None"
"CCRL2",-0.387029846246474,0.73366433574184,"Middle",FALSE,"None"
"GZMK",0.527700358208131,0.632017345709765,"Middle",FALSE,"None"
"HIF1A",-0.364416890657966,0.736600972479794,"Middle",FALSE,"None"
"ICAM2",0.330103618497949,0.704588443273187,"Middle",FALSE,"None"
"GBP1",0.42620815602141,0.704588443273187,"Middle",FALSE,"None"
"IL18",-0.270425857121108,0.550993200827462,"Middle",FALSE,"None"
"NCF4",-0.341849049855053,0.770624946958421,"Middle",FALSE,"None"
"TFRC",0.351386021669442,0.733198420368911,"Middle",FALSE,"None"
"IKZF3",0.300664456771717,0.779114988232082,"Middle",FALSE,"None"
"RUNX1",-0.310614847769275,0.774151294523601,"Middle",FALSE,"None"
"GNAQ",-0.340162451482923,0.770695154955864,"Middle",FALSE,"None"
"BIRC2",-0.304262349539901,0.796390451749603,"Middle",FALSE,"None"
"MAPKAPK2",-0.284646095216116,0.811644483782367,"Middle",FALSE,"None"
"CXCR3",-0.251358716116966,0.583606608778241,"Middle",FALSE,"None"
"BID",-0.298274632856673,0.811644483782367,"Middle",FALSE,"None"
"BCL6",-0.300668244409444,0.811644483782367,"Middle",FALSE,"None"
"S100A8",-0.468566115677788,0.633403777163714,"Middle",FALSE,"None"
"IL16",0.289387677054702,0.779114988232082,"Middle",FALSE,"None"
"IL2RG",-0.290169208559064,0.821889440631449,"Middle",FALSE,"None"
"PRKCD",-0.277765691920751,0.821889440631449,"Middle",FALSE,"None"
"IL2RB",-0.299315074601863,0.79897134585531,"Middle",FALSE,"None"
"ARG2",-0.284937208953361,0.819841464001106,"Middle",FALSE,"None"
"NFKB2",-0.29093681667947,0.696811849646355,"Middle",FALSE,"None"
"RARRES3",0.264485790942503,0.796390451749603,"Middle",FALSE,"None"
"IRAK2",0.219103596256622,0.537205838759338,"Middle",FALSE,"None"
"ATG5",-0.25608743306554,0.834902144264679,"Middle",FALSE,"None"
"KLRC3",-0.293373296050455,0.830644368332314,"Middle",FALSE,"None"
"NFATC3",0.282448813612534,0.779114988232082,"Middle",FALSE,"None"
"REPS1",-0.287659325951828,0.779114988232082,"Middle",FALSE,"None"
"HMGB2",-0.260652433495842,0.79897134585531,"Middle",FALSE,"None"
"LCK",0.248458470809275,0.840901855604033,"Middle",FALSE,"None"
"RHOA",0.24818494745937,0.730559778134728,"Middle",FALSE,"None"
"ALOX15",0.375485526221869,0.73366433574184,"Middle",FALSE,"None"
"CD46",0.265080731974177,0.779114988232082,"Middle",FALSE,"None"
"IFNGR2",0.233556032616722,0.862815195912877,"Middle",FALSE,"None"
"PTAFR",-0.231227188869608,0.862815195912877,"Middle",FALSE,"None"
"CCR1",-0.268998423440457,0.632017345709765,"Middle",FALSE,"None"
"CARD9",0.218449142001827,0.545090512252284,"Middle",FALSE,"None"
