"Gene","Early.lfc","Early.padj","Late.lfc","Late.padj","Middle.lfc","Middle.padj"
"CD69",0.30694300864189,0.299925628635882,0.170335966689807,0.598664612412885,0.00245301863114111,0.994118906996465
"CD7",0.374528301008104,0.456116454604177,0.659457903174495,0.187171719515889,0.846879892060135,0.332590558172471
"CD74",0.448196226806081,0.0219602570860759,0.308137932608593,0.115328547798117,0.444347246138346,0.133562427058182
"CD79A",0.490600514148595,0.100153796387366,0.0846893974813918,0.792961266786333,0.226268154488323,0.691626529506794
"CD79B",0.0311726099846288,0.913342431436972,-0.336444361514272,0.257372600152393,-0.148959842142605,0.824874931656174
"CD80",0.477194825291671,0.0106829426032564,0.28795965610391,0.110137395341252,0.172430219521616,0.632017345709765
"CD81",-0.24965643797044,0.61510038954756,0.657906144085041,0.175543549176855,0.996795611679344,0.168407476752851
"CD82",-0.325626978091583,0.405772644989769,-0.818373768914541,0.0248073730977248,-0.572087959764025,0.388182724929389
"CD86",-0.280828394694873,0.461430379060796,-0.463981681755391,0.224960355162453,-0.41137781612149,0.545090512252284
"CD8A",0.068971988205381,0.872857802986084,0.249877699582656,0.59234604773975,0.673936998066496,0.442531623024219
"CD8B",0.171036982942399,0.718673027484874,0.655417074469228,0.183669484190719,0.819753078644325,0.388182724929389
"CD9",1.00399998748378,5.57651068179385e-05,0.600151095647471,0.00836625670306146,1.1587877774049,5.17780742243671e-05
"CD96",-0.393784178471707,0.440526428984756,0.153244366971132,0.792961266786333,-0.646140263143323,0.504399625345025
"CD97",-0.197982954559727,0.702801046969592,-0.0830423239111884,0.885038862783577,0.617352842031499,0.532743115395088
"CD99",0.928721541036726,0.00361937798417881,0.598785704135153,0.0479628823663577,1.03881862821061,0.00713095260327472
"CDC42",0.590841406937214,0.00976929969969107,0.593111491767141,0.00592842755316614,0.458239694698364,0.206706075106778
"CDKN1A",0.363257630385474,0.255597461091215,0.261974071675248,0.434170077508398,0.270685960884672,0.660053126335199
"CEACAM1",0.0811017329885173,0.810970753914696,-0.114643169558794,0.749768711933484,-0.063643993447041,0.945533509205759
"CEACAM8",-1.4274795178278,0.00604912241962472,-1.2828935050724,0.00622858883218207,-0.533528342201645,0.584263926300169
"CEBPB",-1.12415109406429,0.0264958874731985,-1.65232044535153,0.000419922266273601,-0.670900200552749,0.494251910435014
"CFD",-0.081692836026015,0.865078294374158,-0.350632044856978,0.473672098947929,0.588760404679578,0.473243202809485
"CFL1",0.439407450504975,0.1354635590487,0.483455472370835,0.0953012022055721,0.287339821179051,0.632017345709765
"CFP",-0.165902562897795,0.68136290053241,-0.358332767693241,0.386553369147282,0.103473227254307,0.936374104077031
"CHUK",-0.0802337306682732,0.839309209717382,-0.341420510456139,0.376826507063108,-0.440245015509088,0.491110939710732
"CIITA",-0.064791210787873,0.890078933446524,-0.333622340359339,0.503886668969999,0.0256599016596715,0.981516569782833
"CLEC4A",-1.21626401972407,0.0147579024137427,-1.36328811081288,0.00438106288193072,-0.781049031124527,0.431521013433419
"CLEC4E",-1.72299265277459,0.000659818601292305,-1.87556866879921,8.28017504714365e-05,-1.11565973522463,0.17342171509017
"CLEC7A",-1.1468280655187,0.0185613756543962,-0.850222503172287,0.0756157042428728,-0.425830536025726,0.653220695228841
"CLU",1.13665138927045,0.000154446304175397,0.778878445575161,0.00538386944371475,1.53530403768324,1.15514324090572e-05
"CMA1",0.0689270817725065,0.774020199503136,-0.0471031521735572,0.861694154293464,-0.0101612409652931,0.982957289580558
"CMKLR1",-0.835076333309988,0.0690332237453202,-0.739156978424793,0.105957621723143,-1.13635877664431,0.0448981546134577
"CR1",0.532799537070146,0.00604912241962472,0.407343088906037,0.0216160834477615,0.291813652323743,0.388182724929389
"CREB1",-0.580904028134752,0.186086593892519,-0.110322426042247,0.820826589098241,0.155677889797664,0.91360048142011
"CSF1",0.518100922240037,0.00976929969969107,0.433429986261426,0.0221573999739907,0.249381835283976,0.494251910435014
